Brand,Name,Total Loads,Total Plays,Unique Loads,Unique Plays,Average Percent Viewed,Duration,Play Rate
New Branding,Vid-QAX-00414,16641,16191,11051,10876,0.6084,237,0.98416
New Branding,Vid-QAX-00415,15333,14990,10762,10716,0.63849,229,0.99573
New Branding,Vid-QAX-00416,15149,14558,10539,10351,0.68055,157,0.98216
New Branding,Vid-QAX-00417,13689,13213,10385,10248,0.70755,88,0.98681
New Branding,Vid-QAX-00418,12824,12242,10169,9831,0.74909,57,0.96676
New Branding,Vid-QAX-00419,13178,12720,10213,9986,0.69923,177,0.97777
New Branding,Vid-QAX-00420,13957,13340,10659,10347,0.69225,120,0.97073
New Branding,Vid-QAX-00421,13088,12729,10085,9918,0.63547,271,0.98344
New Branding,Vid-QAX-00422,12912,12454,10041,9860,0.64983,241,0.98197
New Branding,Vid-QAX-00423,12260,11927,10073,9958,0.67746,22,0.98858
New Branding,Vid-QAX-00424,14325,13670,10326,10028,0.67736,88,0.97114
New Branding,Vid-QAX-00425,13365,12731,10049,9691,0.63852,188,0.96437
New Branding,Vid-QAX-00426,13709,13311,10138,9975,0.64143,273,0.98392
New Branding,Vid-QAX-00427,12268,11699,9924,9630,0.67929,257,0.97037
New Branding,Vid-QAX-00428,11595,11003,9844,9483,0.67721,193,0.96333
New Branding,Vid-QAX-00429,11654,11105,9802,9451,0.7418,121,0.96419
New Branding,Vid-QAX-00430,12447,11797,9962,9576,0.68517,186,0.96125
New Branding,Vid-QAX-00431,12947,12610,9975,9796,0.61238,298,0.98206
New Branding,Vid-QAX-00432,13335,12861,9995,9813,0.56233,323,0.98179
New Branding,Vid-QAX-00433,11531,11004,9624,9301,0.71206,110,0.96644
New Branding,Vid-QAX-00434,15520,15303,10306,10373,0.57212,319,1
New Branding,Vid-QAX-00435,12482,11860,9721,9415,0.5254,385,0.96852
New Branding,Vid-QAX-00436,10783,10177,9434,9050,0.64352,32,0.9593
New Branding,Vid-QAX-00437,12290,11685,9947,9612,0.66521,32,0.96632
New Branding,Vid-QAX-00438,12979,12517,10053,9860,0.65054,285,0.9808
New Branding,Vid-QAX-00439,13802,13257,10118,9988,0.60707,377,0.98715
New Branding,Vid-QAX-00440,12216,11531,10186,9807,0.55086,71,0.96279
New Branding,Vid-QAX-00441,12306,11863,9885,9686,0.59868,54,0.97987
New Branding,Vid-QAX-00442,19804,19294,15378,15242,0.67501,37,0.99116
New Branding,Vid-QAX-00443,21093,20509,15106,14997,0.65797,94,0.99278
New Branding,Vid-QAX-00444,21290,20732,15195,15082,0.59922,302,0.99256
New Branding,Vid-QAX-00445,19187,18483,14905,14621,0.69597,73,0.98095
New Branding,Vid-QAX-00446,21651,21178,15753,15623,0.58799,330,0.99175
New Branding,Vid-QAX-00447,21670,21199,15172,15202,0.58684,176,1
New Branding,Vid-QAX-00448,18619,18036,14740,14527,0.60819,200,0.98555
New Branding,Vid-QAX-00449,18318,17652,14701,14405,0.64326,188,0.97987
New Branding,Vid-QAX-00450,17895,17255,14606,14296,0.63451,182,0.97878
New Branding,Vid-QAX-00451,18425,18027,14647,14541,0.61288,337,0.99276
New Branding,Vid-QAX-00452,17822,17038,14607,14186,0.56721,236,0.97118
New Branding,Vid-QAX-00453,20455,19303,15799,15029,0.60741,38,0.95126
New Branding,Vid-QAX-00454,18829,18230,14919,14661,0.59342,66,0.98271
New Branding,Vid-QAX-00455,19961,19138,14820,14528,0.61857,130,0.9803
New Branding,Vid-QAX-00456,17605,16877,14446,14031,0.60914,247,0.97127
New Branding,Vid-QAX-00457,18676,17886,14559,14209,0.66667,86,0.97596
New Branding,Vid-QAX-00458,20608,19783,14768,14413,0.59483,200,0.97596
New Branding,Vid-QAX-00459,17225,16154,14268,13578,0.53899,178,0.95164
New Branding,Vid-QAX-00460,16978,16142,14306,13797,0.5896,314,0.96442
New Branding,Vid-QAX-00461,19291,18053,15490,14578,0.56969,41,0.94112
New Branding,Vid-QAX-00462,37372,35466,27847,27503,0.71798,65.867,0.98765
New Branding,Vid-QAX-00463,43509,42514,31932,31901,0.73268,76,0.99903
New Branding,Vid-QAX-00464,40824,39878,30521,30388,0.7864,50,0.99564
New Branding,Vid-QAX-00465,36657,35998,27013,26973,0.78703,54,0.99852
New Branding,Vid-QAX-00466,39325,38375,28840,28799,0.77411,46,0.99858
New Branding,Vid-QAX-00467,33160,32519,26113,26034,0.80859,50,0.99697
New Branding,Vid-QAX-00468,32837,31907,26002,25686,0.81325,32,0.98785
New Branding,Vid-QAX-00469,35639,34702,26027,25940,0.75779,81,0.99666
New Branding,Vid-QAX-00470,44584,44297,28657,29215,0.59462,216,1
New Branding,Vid-QAX-00471,10885,10513,9166,9036,0.81444,91,0.98582
New Branding,Vid-QAX-00472,32734,32545,25352,25709,0.71321,347,1
New Branding,Vid-QAX-00473,32024,31343,25167,25309,0.7443,159,1
New Branding,Vid-QAX-00474,30170,29457,24720,24688,0.76311,153,0.99871
New Branding,Vid-QAX-00475,35868,35021,26601,26646,0.68438,222,1
New Branding,Vid-QAX-00476,28706,27450,24095,23620,0.68626,60,0.98029
New Branding,Vid-QAX-00477,30356,29034,24246,24049,0.74228,44.067,0.99187
New Branding,Vid-QAX-00478,29993,29592,24314,24371,0.75871,105,1
New Branding,Vid-QAX-00479,29544,29143,24305,24385,0.76345,112,1
New Branding,Vid-QAX-00480,31503,30695,25699,25464,0.82212,32,0.99086
New Branding,Vid-QAX-00481,29767,29420,24192,24219,0.76547,157,1
New Branding,Vid-QAX-00482,29739,29133,24139,23985,0.78241,100,0.99362
New Branding,Vid-QAX-00483,30741,30278,24146,24110,0.79305,76,0.99851
New Branding,Vid-QAX-00484,29062,28282,23862,23546,0.8162,29,0.98676
New Branding,Vid-QAX-00485,20281,19985,14611,14704,0.65645,307,1
New Branding,Vid-QAX-00486,32513,31914,24071,24170,0.76773,57,1
New Branding,Vid-QAX-00487,33478,32860,25197,25255,0.74658,145,1
New Branding,Vid-QAX-00488,29158,28579,23504,23401,0.8183,66,0.99562
New Branding,Vid-QAX-00489,28112,27398,23375,23188,0.81196,71,0.992
New Branding,Vid-QAX-00490,29944,29411,23690,23685,0.81442,27,0.99979
New Branding,Vid-QAX-00491,31055,30754,23619,23765,0.75028,135,1
New Branding,Vid-QAX-00492,29743,29423,23279,23319,0.72924,111,1
New Branding,Vid-QAX-00493,28569,28073,23060,22987,0.72019,129,0.99683
New Branding,Vid-QAX-00494,29111,28423,23210,23037,0.79718,71,0.99255
New Branding,Vid-QAX-00495,29369,28634,23168,23086,0.7596,96,0.99646
New Branding,Vid-QAX-00496,33455,32967,24456,24734,0.61613,217,1
New Branding,Vid-QAX-00497,26130,25220,22514,22074,0.69452,110,0.98046
New Branding,Vid-QAX-00498,25291,24215,22301,21627,0.68485,137,0.96978
New Branding,Vid-QAX-00499,25848,24697,22421,21736,0.70194,136,0.96945
New Branding,Vid-QAX-00500,25932,24438,22183,21489,0.68599,51,0.96871
New Branding,Vid-QAX-00501,27921,26660,22571,22262,0.74902,34,0.98631
New Branding,Vid-QAX-00502,26978,26159,22509,22221,0.75297,48,0.98721
New Branding,Vid-QAX-00503,28759,28336,22823,22858,0.7536,121,1
New Branding,Vid-QAX-00504,30040,29444,22742,22620,0.75368,126,0.99464
New Branding,Vid-QAX-00505,28174,27328,22357,22038,0.77171,95,0.98573
New Branding,Vid-QAX-00506,27406,26640,22228,21989,0.75635,117,0.98925
New Branding,Vid-QAX-00507,30104,29997,22763,23143,0.71058,288,1
New Branding,Vid-QAX-00508,29656,29364,22556,22801,0.70131,207,1
New Branding,Vid-QAX-00509,28924,28439,22336,22438,0.7563,96,1
New Branding,Vid-QAX-00510,27889,27234,22090,21948,0.79401,83.067,0.99357
New Branding,Vid-QAX-00511,27197,26531,22002,21809,0.79129,62,0.99123
New Branding,Vid-QAX-00512,26581,26105,21835,21758,0.77117,120,0.99647
New Branding,Vid-QAX-00513,9243,8867,7626,7420,0.82245,80,0.97299
New Branding,Vid-QAX-00514,26766,26238,21698,21543,0.80791,48,0.99286
New Branding,Vid-QAX-00515,9123,8689,7588,7398,0.81644,102,0.97496
New Branding,Vid-QAX-00516,9117,8673,7562,7361,0.83355,49,0.97342
New Branding,Vid-QAX-00517,9433,9019,7743,7554,0.78617,97,0.97559
New Branding,Vid-QAX-00518,24850,23928,21406,21046,0.83017,52,0.98318
New Branding,Vid-QAX-00519,8833,8465,7574,7348,0.84308,52,0.97016
New Branding,Vid-QAX-00520,24950,24318,21593,21288,0.85621,46,0.98588
New Branding,Vid-QAX-00521,8822,8435,7526,7324,0.82692,109,0.97316
New Branding,Vid-QAX-00522,25534,25132,21631,21531,0.80726,117,0.99538
New Branding,Vid-QAX-00523,29054,28449,21842,21946,0.61344,349,1
New Branding,Vid-QAX-00524,23937,22383,20953,20112,0.69463,34,0.95986
New Branding,Vid-QAX-00525,26155,24843,21417,21104,0.74624,38,0.98539
New Branding,Vid-QAX-00526,25768,25085,21529,21312,0.74591,78,0.98992
New Branding,Vid-QAX-00527,26669,26103,21718,21543,0.81042,65,0.99194
New Branding,Vid-QAX-00528,30097,29246,21991,21803,0.73544,101,0.99145
New Branding,Vid-QAX-00529,29450,28457,21874,21611,0.79089,32,0.98798
New Branding,Vid-QAX-00530,10700,10239,7639,7432,0.70339,158,0.9729
New Branding,Vid-QAX-00531,28119,27662,21422,21380,0.70769,137,0.99804
New Branding,Vid-QAX-00532,27037,26435,21201,21000,0.72338,114,0.99052
New Branding,Vid-QAX-00533,29283,28289,21493,21331,0.66983,195,0.99246
New Branding,Vid-QAX-00534,28623,27689,21383,21261,0.6969,57,0.99429
New Branding,Vid-QAX-00535,27912,27368,21130,21044,0.63536,288,0.99593
New Branding,Vid-QAX-00536,26781,26219,20976,20826,0.64467,165,0.99285
New Branding,Vid-QAX-00537,26800,25724,21730,21300,0.60453,248,0.98021
New Branding,Vid-QAX-00538,25144,24119,20699,20185,0.57546,235,0.97517
New Branding,Vid-QAX-00539,24721,23560,20686,20098,0.62153,281,0.97157
New Branding,Vid-QAX-00540,23666,21971,20319,19481,0.63629,36,0.95876
New Branding,Vid-QAX-00541,2056,1786,1836,1636,0.3075,36,0.89107
New Branding,Vid-QAX-00542,19885,19015,16633,16250,0.72917,58,0.97697
New Branding,Vid-QAX-00543,24408,23727,18386,18332,0.71616,103,0.99706
New Branding,Vid-QAX-00544,23567,23461,16811,17083,0.68985,106,1
New Branding,Vid-QAX-00545,22503,21850,16987,16833,0.75135,80,0.99093
New Branding,Vid-QAX-00546,25444,24517,17469,17249,0.69058,59,0.98741
New Branding,Vid-QAX-00547,31040,30551,17795,17849,0.68002,179,1
New Branding,Vid-QAX-00548,31288,30718,17588,17558,0.61763,210,0.99829
New Branding,Vid-QAX-00549,27695,26782,16930,16823,0.59924,57,0.99368
New Branding,Vid-QAX-00550,34654,34332,17328,17451,0.57318,300,1
New Branding,Vid-QAX-00551,32565,31942,16979,16875,0.57342,159,0.99387
New Branding,Vid-QAX-00552,24842,24606,16499,16676,0.61979,75,1
New Branding,Vid-QAX-00553,25154,24235,16302,16102,0.66534,42,0.98773
New Branding,Vid-QAX-00554,28836,28417,16886,16893,0.60612,263,1
New Branding,Vid-QAX-00555,26687,25827,16428,16275,0.6261,38,0.99069
New Branding,Vid-QAX-00556,28623,28270,16487,16639,0.59394,268,1
New Branding,Vid-QAX-00557,21676,20619,15721,15388,0.64969,57,0.97882
New Branding,Vid-QAX-00558,19673,19027,15642,15428,0.60609,171,0.98632
New Branding,Vid-QAX-00559,5695,5444,4018,3920,0.7299,64,0.97561
New Branding,Vid-QAX-00560,27100,26576,18329,18398,0.70025,111,1
New Branding,Vid-QAX-00561,27574,27120,17633,17727,0.71423,146,1
New Branding,Vid-QAX-00562,29726,29095,17626,17554,0.69558,123,0.99592
New Branding,Vid-QAX-00563,28243,27923,17476,17586,0.64914,213,1
New Branding,Vid-QAX-00564,24158,23793,17389,17531,0.62606,323,1
New Branding,Vid-QAX-00565,22408,21523,16656,16419,0.79615,56,0.98577
New Branding,Vid-QAX-00566,22931,22625,15939,16133,0.65864,159,1
New Branding,Vid-QAX-00567,22785,22262,15799,15706,0.64847,219,0.99411
New Branding,Vid-QAX-00568,24853,24462,16143,16194,0.58651,288,1
New Branding,Vid-QAX-00569,21650,21311,15645,15698,0.61993,258,1
New Branding,Vid-QAX-00570,21491,21028,15689,15706,0.61171,199,1
New Branding,Vid-QAX-00571,26820,26470,16308,16492,0.64024,222,1
New Branding,Vid-QAX-00572,24553,23831,15903,15816,0.66031,190,0.99453
New Branding,Vid-QAX-00573,23379,22919,15604,15580,0.63923,260,0.99846
New Branding,Vid-QAX-00574,21012,20572,15235,15158,0.55936,240,0.99495
New Branding,Vid-QAX-00575,24051,23021,17005,16480,0.58725,52,0.96913
New Branding,Vid-QAX-00576,19783,18698,16094,15456,0.81481,55.3,0.96036
New Branding,Vid-QAX-00577,13892,12692,12607,11757,0.70427,63.022,0.93258
New Branding,Vid-QAX-00578,31979,29226,24232,22976,0.62715,55.765,0.94817
New Branding,Vid-QAX-00579,69263,62917,58915,55517,0.66503,41.834,0.94232
New Branding,Vid-QAX-00580,88926,80383,72316,68174,0.59077,57.725,0.94272
New Branding,Vid-QAX-00581,96898,87012,77800,73050,0.62169,41.5,0.93895
New Branding,Vid-QAX-00582,460820,413245,291365,276115,0.48492,84.377,0.94766
New Branding,Vid-QAX-00583,221754,200349,147047,139408,0.51703,57.141,0.94805
New Branding,Vid-QAX-00584,568870,512709,408375,385896,0.5081,91.05,0.94496
New Branding,Vid-QAX-00585,50376,46152,44200,41587,0.64533,36.829,0.94088
New Branding,Vid-QAX-00586,177732,159084,114413,108094,0.50769,54.472,0.94477
New Branding,Vid-QAX-00587,18399,17313,15506,15022,0.64536,45.755,0.96879
New Branding,Vid-QAX-00588,44902,40613,29083,27906,0.54309,56.015,0.95953
New Branding,Vid-QAX-00589,4166,3871,3733,3532,0.72133,30.614,0.94616
New Branding,Vid-QAX-00590,11971,10859,8404,7975,0.52826,73.866,0.94895
New Branding,Vid-QAX-00591,24206,22666,21194,20311,0.64021,48.132,0.95834
New Branding,Vid-QAX-00592,72956,66910,40318,39092,0.44356,104.814,0.96959
New Branding,Vid-QAX-00593,21978,20240,19381,18243,0.62878,39.165,0.94128
New Branding,Vid-QAX-00594,64987,59823,38590,37216,0.48733,68.819,0.96439
New Branding,Vid-QAX-00595,19542,18264,17367,16579,0.62308,55.598,0.95463
New Branding,Vid-QAX-00596,57470,52319,31215,30077,0.43927,88.714,0.96354
New Branding,Vid-QAX-00597,19172,17618,16623,15665,0.58998,65.524,0.94237
New Branding,Vid-QAX-00598,35747,32771,24286,23439,0.57717,113.239,0.96512
New Branding,Vid-QAX-00599,19117,17644,16361,15501,0.575,60.102,0.94744
New Branding,Vid-QAX-00600,37157,34488,22488,21808,0.45768,108.651,0.96976
New Branding,Vid-QAX-00601,17542,15934,15197,14249,0.60975,47.882,0.93762
New Branding,Vid-QAX-00602,36450,33657,21835,21065,0.44954,103.521,0.96474
New Branding,Vid-QAX-00603,11142,9909,9559,8786,0.54982,44.253,0.91913
New Branding,Vid-QAX-00604,39256,35478,24612,23214,0.41449,99.016,0.9432
New Branding,Vid-QAX-00605,16838,15868,14677,13998,0.5625,50.176,0.95374
New Branding,Vid-QAX-00606,37848,34954,22248,21477,0.42408,103.562,0.96535
New Branding,Vid-QAX-00607,15659,14589,13732,12952,0.51227,67.151,0.9432
New Branding,Vid-QAX-00608,38418,35217,23421,22535,0.43993,95.805,0.96217
New Branding,Vid-QAX-00609,708,629,639,580,0.75259,33.159,0.90767
New Branding,Vid-QAX-00610,1327,1159,955,869,0.56055,100.726,0.90995
New Branding,Vid-QAX-00611,7336,6507,6058,5567,0.5658,53.679,0.91895
New Branding,Vid-QAX-00612,28963,26244,17717,16803,0.43837,115.95,0.94841
New Branding,Vid-QAX-00613,6794,5954,5803,5259,0.51477,39.415,0.90626
New Branding,Vid-QAX-00614,21575,19574,13691,12897,0.43023,97.473,0.94201
New Branding,Vid-QAX-00615,3885,3316,3301,2897,0.52158,56.557,0.87761
New Branding,Vid-QAX-00616,11081,9846,7596,7053,0.50186,98.516,0.92852
New Branding,Vid-QAX-00617,6522,5894,5736,5303,0.61384,43.377,0.92451
New Branding,Vid-QAX-00618,29447,26970,19005,18065,0.43507,137.138,0.95054
New Branding,Vid-QAX-00619,4612,4129,3908,3606,0.6242,33.325,0.92272
New Branding,Vid-QAX-00620,18888,17251,11963,11390,0.42992,122.581,0.9521
New Branding,Vid-QAX-00621,35971,32594,24410,22976,0.44189,115.074,0.94125
New Branding,Vid-QAX-00622,8732,7630,7706,6910,0.54459,44.962,0.8967
New Branding,Vid-QAX-00623,542663,169409,187847,110486,0.36395,197,0.58817
New Branding,Vid-QAX-00624,1179,1113,876,857,0.72651,38.434,0.97831
New Branding,Vid-QAX-00625,13178,12797,9494,9362,0.81612,56.734,0.9861
New Branding,Vid-QAX-00626,22270,21184,17441,16929,0.77853,60.8,0.97064
New Branding,Vid-QAX-00627,26575,25493,20522,20457,0.69945,150.134,0.99683
New Branding,Vid-QAX-00628,29445,28696,22691,22542,0.71703,120,0.99343
New Branding,Vid-QAX-00629,25378,25062,20134,20258,0.73402,323,1
New Branding,Vid-QAX-00630,29575,29198,22139,22356,0.69664,333,1
New Branding,Vid-QAX-00631,33951,33866,22951,23412,0.68108,160,1
New Branding,Vid-QAX-00632,27341,26543,20366,20218,0.80388,47,0.99273
New Branding,Vid-QAX-00633,29907,29487,20555,20552,0.74589,135,0.99985
New Branding,Vid-QAX-00634,32693,32748,21830,22329,0.67947,78,1
New Branding,Vid-QAX-00635,31329,31207,21206,21491,0.70975,183,1
New Branding,Vid-QAX-00636,31353,31019,20265,20439,0.6971,130,1
New Branding,Vid-QAX-00637,29141,28632,20024,19975,0.72741,98,0.99755
New Branding,Vid-QAX-00638,29367,28913,19670,19665,0.70857,116,0.99975
New Branding,Vid-QAX-00639,31216,30445,19568,19824,0.64043,259,1
New Branding,Vid-QAX-00640,31428,31111,19591,20199,0.60426,251,1
New Branding,Vid-QAX-00641,28872,28344,18982,18925,0.70211,54,0.997
New Branding,Vid-QAX-00642,15120,13636,10617,10078,0.78054,90.6,0.94923
New Branding,Vid-QAX-00643,25244,24828,18867,18966,0.71117,241,1
New Branding,Vid-QAX-00644,24310,23270,18698,18414,0.73803,71,0.98481
New Branding,Vid-QAX-00645,28425,28966,19508,20416,0.5978,232,1
New Branding,Vid-QAX-00646,17967,17592,13987,13943,0.75021,150,0.99685
New Branding,Vid-QAX-00647,24965,24493,19517,19475,0.7328,127,0.99785
New Branding,Vid-QAX-00648,23338,22827,18327,18274,0.72755,126,0.99711
New Branding,Vid-QAX-00649,25518,25702,18689,19171,0.65454,136.067,1
New Branding,Vid-QAX-00650,17521,17101,13856,13737,0.74972,129,0.99141
New Branding,Vid-QAX-00651,21899,21511,17768,17654,0.74546,102,0.99358
New Branding,Vid-QAX-00652,21279,20600,17604,17352,0.75808,94,0.98569
New Branding,Vid-QAX-00653,28629,29109,19629,20336,0.62034,159,1
New Branding,Vid-QAX-00654,24773,24387,18685,18787,0.71365,154,1
New Branding,Vid-QAX-00655,23825,23489,18553,18522,0.72463,168,0.99833
New Branding,Vid-QAX-00656,24542,24307,18520,18636,0.65091,305,1
New Branding,Vid-QAX-00657,23176,22847,18141,18158,0.69906,194,1
New Branding,Vid-QAX-00658,21419,20995,17783,17682,0.72026,212,0.99432
New Branding,Vid-QAX-00659,21407,20736,17660,17370,0.70797,108,0.98358
New Branding,Vid-QAX-00660,24219,24103,18504,18769,0.68588,188,1
New Branding,Vid-QAX-00661,24524,23916,18660,18478,0.75206,85,0.99025
New Branding,Vid-QAX-00662,26159,25784,18931,18986,0.6583,279,1
New Branding,Vid-QAX-00663,31583,30940,18676,18633,0.66786,135,0.9977
New Branding,Vid-QAX-00664,26097,26610,18209,18966,0.60267,187,1
New Branding,Vid-QAX-00665,22018,21371,17370,17217,0.7387,106,0.99119
New Branding,Vid-QAX-00666,22667,22153,17501,17364,0.71359,181,0.99217
New Branding,Vid-QAX-00667,23253,22633,18076,17875,0.69885,131,0.98888
New Branding,Vid-QAX-00668,23722,23131,17445,17286,0.62435,201,0.99089
New Branding,Vid-QAX-00669,22590,22459,17541,17685,0.63041,148,1
New Branding,Vid-QAX-00670,23281,22438,17890,17702,0.67336,99,0.98949
New Branding,Vid-QAX-00671,19978,19052,16589,16058,0.68077,113,0.96799
New Branding,Vid-QAX-00672,22448,21504,17636,17286,0.67807,158,0.98015
New Branding,Vid-QAX-00673,21838,21271,17015,16850,0.61953,318,0.9903
New Branding,Vid-QAX-00674,18892,17803,16229,15678,0.63951,78,0.96605
New Branding,Vid-QAX-00675,29903,28741,21912,21721,0.72591,24,0.99128
New Branding,Vid-QAX-00676,29062,28279,21044,21142,0.73993,53,1
New Branding,Vid-QAX-00677,27773,26942,20208,20079,0.79789,30,0.99362
New Branding,Vid-QAX-00678,24958,24097,19600,19412,0.8195,26,0.99041
New Branding,Vid-QAX-00679,24776,23862,19553,19277,0.81514,43,0.98588
New Branding,Vid-QAX-00680,24663,23936,19331,19140,0.80444,35,0.99012
New Branding,Vid-QAX-00681,26251,25043,19366,19201,0.79392,34,0.99148
New Branding,Vid-QAX-00682,27580,26807,19167,19163,0.73916,66,0.99979
New Branding,Vid-QAX-00683,28986,28207,19006,18967,0.68855,125.5,0.99795
New Branding,Vid-QAX-00684,23756,21849,17279,17344,0.8276,32.967,1
New Branding,Vid-QAX-00685,22753,22293,16997,16945,0.82303,46,0.99694
New Branding,Vid-QAX-00686,22787,22187,17065,16903,0.81309,47,0.99051
New Branding,Vid-QAX-00687,20757,20243,16774,16699,0.81032,31,0.99553
New Branding,Vid-QAX-00688,21478,21185,16716,16726,0.77335,109.034,1
New Branding,Vid-QAX-00689,21733,21179,16827,16786,0.82997,41,0.99756
New Branding,Vid-QAX-00690,21890,21422,16628,16551,0.83546,46,0.99537
New Branding,Vid-QAX-00691,22920,22348,16642,16478,0.83421,23,0.99015
New Branding,Vid-QAX-00692,23511,23041,16698,16558,0.81213,23,0.99162
New Branding,Vid-QAX-00693,20694,20388,16444,16391,0.81168,69.8,0.99678
New Branding,Vid-QAX-00694,18563,17761,16055,15806,0.78104,46,0.98449
New Branding,Vid-QAX-00695,20256,20174,16284,16514,0.76546,27,1
New Branding,Vid-QAX-00696,21128,20874,16357,16434,0.82299,29,1
New Branding,Vid-QAX-00697,21537,21168,16163,16189,0.80197,47,1
New Branding,Vid-QAX-00698,22093,21630,16122,16019,0.82424,36,0.99361
New Branding,Vid-QAX-00699,21787,21461,16200,16175,0.83377,41,0.99846
New Branding,Vid-QAX-00700,23054,22561,16209,16128,0.81496,35,0.995
New Branding,Vid-QAX-00701,20526,20174,15905,15832,0.83032,44,0.99541
New Branding,Vid-QAX-00702,21592,21208,15925,15855,0.74809,88.3,0.9956
New Branding,Vid-QAX-00703,19722,19355,15699,15686,0.81846,33,0.99917
New Branding,Vid-QAX-00704,19860,19323,15547,15363,0.84521,28,0.98816
New Branding,Vid-QAX-00705,21344,20870,15476,15335,0.80058,36,0.99089
New Branding,Vid-QAX-00706,19343,18939,15466,15447,0.72597,105.3,0.99877
New Branding,Vid-QAX-00707,22988,22639,15801,15847,0.78553,30,1
New Branding,Vid-QAX-00708,21888,21378,15576,15555,0.81832,47,0.99865
New Branding,Vid-QAX-00709,22461,21967,15584,15502,0.77461,36,0.99474
New Branding,Vid-QAX-00710,24782,24282,15633,15488,0.76945,36,0.99072
New Branding,Vid-QAX-00711,22190,21495,15488,15344,0.77723,26,0.9907
New Branding,Vid-QAX-00712,17569,16724,15052,14699,0.76746,48,0.97655
New Branding,Vid-QAX-00713,19317,19222,15535,15704,0.75968,27,1
New Branding,Vid-QAX-00714,19194,18937,15534,15603,0.84462,23,1
New Branding,Vid-QAX-00715,18557,18180,15386,15283,0.84022,31,0.99331
New Branding,Vid-QAX-00716,18636,18214,15409,15260,0.85623,28.967,0.99033
New Branding,Vid-QAX-00717,20498,20035,15693,15546,0.83245,34,0.99063
New Branding,Vid-QAX-00718,20886,20499,15618,15535,0.77792,35,0.99469
New Branding,Vid-QAX-00719,20148,19666,15439,15342,0.82677,25,0.99372
New Branding,Vid-QAX-00720,19063,18698,15385,15391,0.82849,36,1
New Branding,Vid-QAX-00721,18574,18118,15255,15123,0.84794,30,0.99135
New Branding,Vid-QAX-00722,19074,18646,15244,15152,0.80634,67,0.99396
New Branding,Vid-QAX-00723,19276,18814,15322,15233,0.84251,28,0.99419
New Branding,Vid-QAX-00724,19783,19341,15245,15126,0.81684,39,0.99219
New Branding,Vid-QAX-00725,18907,18520,15141,15095,0.8428,18,0.99696
New Branding,Vid-QAX-00726,18047,17596,14905,14764,0.84744,20,0.99054
New Branding,Vid-QAX-00727,20433,19959,15190,15022,0.81619,30,0.98894
New Branding,Vid-QAX-00728,21693,21241,15181,15094,0.76789,79,0.99427
New Branding,Vid-QAX-00729,19506,19232,15052,15026,0.83349,34,0.99827
New Branding,Vid-QAX-00730,19421,19032,14951,14854,0.80952,33,0.99351
New Branding,Vid-QAX-00731,18470,18053,14943,14772,0.84773,21,0.98856
New Branding,Vid-QAX-00732,16576,15808,14555,14226,0.74276,39,0.9774
New Branding,Vid-QAX-00733,18412,18337,14946,15155,0.76369,28,1
New Branding,Vid-QAX-00734,19393,19210,15075,15144,0.7821,60,1
New Branding,Vid-QAX-00735,21032,20610,15169,15093,0.82486,46,0.99499
New Branding,Vid-QAX-00736,21747,21308,15129,15044,0.77462,57,0.99438
New Branding,Vid-QAX-00737,19998,19423,14942,14776,0.7808,53,0.98889
New Branding,Vid-QAX-00738,19568,19190,14842,14759,0.81587,46,0.99441
New Branding,Vid-QAX-00739,20172,19787,14892,14910,0.75674,84,1
New Branding,Vid-QAX-00740,20185,19769,14971,14957,0.79473,44,0.99906
New Branding,Vid-QAX-00741,20813,20361,14931,14804,0.77638,75,0.99149
New Branding,Vid-QAX-00742,20477,20011,14831,14694,0.78793,42,0.99076
New Branding,Vid-QAX-00743,21154,20840,14778,14717,0.7712,99,0.99587
New Branding,Vid-QAX-00744,15937,15426,10969,10845,0.7604,56,0.9887
New Branding,Vid-QAX-00745,24704,24379,14930,14880,0.66334,237.334,0.99665
New Branding,Vid-QAX-00746,16740,15753,14099,13676,0.6949,38,0.97
New Branding,Vid-QAX-00747,3853,3709,3352,3274,0.82773,107.634,0.97673
New Branding,Vid-QAX-00748,4461,4283,3504,3437,0.84031,79.234,0.98088
New Branding,Vid-QAX-00749,4745,4605,3906,3856,0.82445,90.867,0.9872
New Branding,Vid-QAX-00750,4894,4708,3670,3613,0.77818,74.334,0.98447
New Branding,Vid-QAX-00751,5011,4826,3877,3804,0.83769,49.634,0.98117
New Branding,Vid-QAX-00752,5155,4987,3885,3840,0.82303,111.134,0.98842
New Branding,Vid-QAX-00753,7249,6960,5326,5243,0.75305,67.867,0.98442
New Branding,Vid-QAX-00754,23576,22915,19184,19018,0.65616,226,0.99135
New Branding,Vid-QAX-00755,20559,19529,18287,17694,0.51322,110,0.96757
New Branding,Vid-QAX-00756,24902,24449,19396,19366,0.73848,49,0.99845
New Branding,Vid-QAX-00757,26046,25452,19445,19411,0.74561,110,0.99825
New Branding,Vid-QAX-00758,26218,25885,19350,19455,0.72886,149,1
New Branding,Vid-QAX-00759,26292,26004,19242,19510,0.6882,272,1
New Branding,Vid-QAX-00760,25132,24788,18792,18838,0.69762,228,1
New Branding,Vid-QAX-00761,23576,22945,18381,18344,0.71793,194,0.99799
New Branding,Vid-QAX-00762,23249,23100,18381,18595,0.6906,63,1
New Branding,Vid-QAX-00763,23728,23295,18667,18626,0.76886,88,0.9978
